/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-030.cnf	20	91	T	1	20	91	568	431	860	0.9953596288															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-031.cnf	20	91	NIL	2	20	91	573	1022	1022	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-032.cnf	20	91	NIL	3	20	91	307	953	953	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-033.cnf	20	91	NIL	4	20	91	414	1027	1032	0.0048685492															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-034.cnf	20	91	T	5	20	91	803	703	1147	0.6315789474															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-035.cnf	20	91	NIL	1	20	91	433	979	979	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-036.cnf	20	91	NIL	2	20	91	713	996	975	0.0210843373															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-037.cnf	20	91	NIL	3	20	91	629	1098	1106	0.0072859745															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-038.cnf	20	91	T	4	20	91	463	444	936	1.1081081081															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-039.cnf	20	91	NIL	5	20	91	622	989	989	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs/uf20-040.cnf	20	91	NIL	1	20	91	352	963	971	0.0083073728															
				3	0.1428571429				avg	0.1478570041															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-5/3sat-20-100_1.cnf	20	100	NIL	1	20	100	567	1038	1071	0.0317919075															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-5/3sat-20-100_2.cnf	20	100	NIL	2	20	100	601	1156	1131	0.0216262976															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-5/3sat-20-100_3.cnf	20	100	NIL	3	20	100	548	1167	1167	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-5/3sat-20-100_4.cnf	20	100	NIL	4	20	100	428	982	949	0.033604888															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-5/3sat-20-100_5.cnf	20	100	NIL	5	20	100	734	1076	1076	0															
				0	0				avg	0.0174046186															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-6/3sat-20-120_1.cnf	20	120	NIL	1	20	120	576	933	955	0.0235798499															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-6/3sat-20-120_2.cnf	20	120	NIL	2	20	120	602	842	842	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-6/3sat-20-120_3.cnf	20	120	NIL	3	20	120	439	903	903	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-6/3sat-20-120_4.cnf	20	120	NIL	4	20	120	790	910	910	0															
/home/watanabe/mi-paa/paa6-sat/datasat/dimacs-6/3sat-20-120_5.cnf	20	120	NIL	5	20	120	390	823	848	0.0303766707															
				0	0				avg	0.0107913041															
				58	0.6170212766				total avg	0.1283462025															
